,state,state_p,act,r_vel
11179,"(5.1e-05, 2.376)","(0.000254, 0.484)",200.0,1.464784
11200,"(0.000151, 0.484)","(8e-06, 0.484)",10.0,1.143148
11201,"(0.000151, 0.484)","(6e-06, 0.484)",20.0,1.281667
11202,"(0.000151, 0.484)","(5e-06, 0.484)",30.0,1.424286
11203,"(0.000151, 0.484)","(3e-06, 0.484)",40.0,1.566614
11204,"(0.000151, 0.484)","(1e-06, 0.484)",50.0,1.712069
11205,"(0.000151, 0.484)","(1e-06, 0.484)",60.0,1.862019
11206,"(0.000151, 0.484)","(1e-06, 0.484)",70.0,2.010685
11207,"(0.000151, 0.484)","(1e-06, 0.484)",80.0,2.162186
11208,"(0.000151, 0.484)","(0.0, 0.484)",90.0,2.311725
11209,"(0.000151, 0.484)","(2e-06, 0.484)",100.0,2.46875
11210,"(0.000151, 0.484)","(4e-06, 0.484)",110.0,2.613874
11211,"(0.000151, 0.484)","(6e-06, 0.484)",120.0,2.778028
11212,"(0.000151, 0.484)","(8e-06, 0.484)",130.0,2.793156
11213,"(0.000151, 0.484)","(1.1e-05, 0.484)",140.0,2.788156
11214,"(0.000151, 0.484)","(1.4e-05, 0.484)",150.0,2.783156
11215,"(0.000151, 0.484)","(1.6e-05, 0.484)",160.0,2.778156
11216,"(0.000151, 0.484)","(1.7e-05, 0.484)",170.0,2.773156
11217,"(0.000151, 0.484)","(1.8e-05, 0.484)",180.0,2.768156
11218,"(0.000151, 0.484)","(1.7e-05, 0.484)",190.0,2.763156
11219,"(0.000151, 0.484)","(1.6e-05, 0.484)",200.0,2.758156
11220,"(0.000219, 0.484)","(8e-06, 0.484)",10.0,1.148614
11221,"(0.000219, 0.484)","(6e-06, 0.484)",20.0,1.288305
11222,"(0.000219, 0.484)","(5e-06, 0.484)",30.0,1.430283
11223,"(0.000219, 0.484)","(3e-06, 0.484)",40.0,1.575833
11224,"(0.000219, 0.484)","(1e-06, 0.484)",50.0,1.723858
11225,"(0.000219, 0.484)","(1e-06, 0.484)",60.0,1.785166
11226,"(0.000219, 0.484)","(1e-06, 0.484)",70.0,1.780166
11227,"(0.000219, 0.484)","(1e-06, 0.484)",80.0,1.775166
11228,"(0.000219, 0.484)","(0.0, 0.484)",90.0,1.770166
11229,"(0.000219, 0.484)","(2e-06, 0.484)",100.0,1.765166
11230,"(0.000219, 0.484)","(4e-06, 0.484)",110.0,1.760166
11231,"(0.000219, 0.484)","(6e-06, 0.484)",120.0,1.755166
11232,"(0.000219, 0.484)","(8e-06, 0.484)",130.0,1.750166
11233,"(0.000219, 0.484)","(1.1e-05, 0.484)",140.0,1.745166
11234,"(0.000219, 0.484)","(1.4e-05, 0.484)",150.0,1.740166
11235,"(0.000219, 0.484)","(1.6e-05, 0.484)",160.0,1.735166
11236,"(0.000219, 0.484)","(1.7e-05, 0.484)",170.0,1.730166
11237,"(0.000219, 0.484)","(1.8e-05, 0.484)",180.0,1.725166
11238,"(0.000219, 0.484)","(1.7e-05, 0.484)",190.0,1.720166
11239,"(0.000219, 0.484)","(1.6e-05, 0.484)",200.0,1.715166
11240,"(1.1e-05, 0.484)","(8e-06, 0.484)",10.0,1.155
11241,"(1.1e-05, 0.484)","(6e-06, 0.484)",20.0,1.293371
11242,"(1.1e-05, 0.484)","(5e-06, 0.484)",30.0,1.435
11243,"(1.1e-05, 0.484)","(3e-06, 0.484)",40.0,1.583687
11244,"(1.1e-05, 0.484)","(1e-06, 0.484)",50.0,1.732576
11245,"(1.1e-05, 0.484)","(1e-06, 0.484)",60.0,1.882088
11246,"(1.1e-05, 0.484)","(1e-06, 0.484)",70.0,2.024172
11247,"(1.1e-05, 0.484)","(1e-06, 0.484)",80.0,2.176561
11248,"(1.1e-05, 0.484)","(0.0, 0.484)",90.0,2.338562
11249,"(1.1e-05, 0.484)","(2e-06, 0.484)",100.0,2.490146
11250,"(1.1e-05, 0.484)","(4e-06, 0.484)",110.0,2.642674
11251,"(1.1e-05, 0.484)","(6e-06, 0.484)",120.0,2.792459
11252,"(1.1e-05, 0.484)","(8e-06, 0.484)",130.0,2.961087
11253,"(1.1e-05, 0.484)","(1.1e-05, 0.484)",140.0,3.122661
11254,"(1.1e-05, 0.484)","(1.4e-05, 0.484)",150.0,3.271154
11255,"(1.1e-05, 0.484)","(1.6e-05, 0.484)",160.0,3.435152
11256,"(1.1e-05, 0.484)","(1.7e-05, 0.484)",170.0,3.578158
11257,"(1.1e-05, 0.484)","(1.8e-05, 0.484)",180.0,3.734176
11258,"(1.1e-05, 0.484)","(1.7e-05, 0.484)",190.0,3.905
11259,"(1.1e-05, 0.484)","(1.6e-05, 0.484)",200.0,4.092771
11260,"(0.0, 0.484)","(8e-06, 1.452)",10.0,1.137857
11261,"(0.0, 0.484)","(6e-06, 1.452)",20.0,1.282576
11262,"(0.0, 0.484)","(5e-06, 1.452)",30.0,1.421893
11263,"(0.0, 0.484)","(3e-06, 1.452)",40.0,1.571398
11264,"(0.0, 0.484)","(1e-06, 1.452)",50.0,1.726479
11265,"(0.0, 0.484)","(1e-06, 1.452)",60.0,1.879677
11266,"(0.0, 0.484)","(1e-06, 1.452)",70.0,2.03493
11267,"(0.0, 0.484)","(1e-06, 1.452)",80.0,2.185564
11268,"(0.0, 0.484)","(0.0, 1.452)",90.0,2.342097
11269,"(0.0, 0.484)","(2e-06, 1.452)",100.0,2.501724
11270,"(0.0, 0.484)","(4e-06, 1.452)",110.0,2.660596
11271,"(0.0, 0.484)","(6e-06, 1.452)",120.0,2.841961
11272,"(0.0, 0.484)","(8e-06, 1.452)",130.0,2.986546
11273,"(0.0, 0.484)","(1.1e-05, 1.452)",140.0,3.147391
11274,"(0.0, 0.484)","(1.4e-05, 1.452)",150.0,3.327299
11275,"(0.0, 0.484)","(1.6e-05, 1.452)",160.0,3.402353
11276,"(0.0, 0.484)","(1.7e-05, 1.452)",170.0,3.240843
11277,"(0.0, 0.484)","(1.8e-05, 1.452)",180.0,3.127391
11278,"(0.0, 0.484)","(1.7e-05, 1.452)",190.0,3.020789
11279,"(0.0, 0.484)","(1.6e-05, 1.452)",200.0,2.920408
11280,"(1.4e-05, 0.484)","(8e-06, 1.452)",10.0,1.140038
11281,"(1.4e-05, 0.484)","(6e-06, 1.452)",20.0,1.283103
11282,"(1.4e-05, 0.484)","(5e-06, 1.452)",30.0,1.427308
11283,"(1.4e-05, 0.484)","(3e-06, 1.452)",40.0,1.575745
11284,"(1.4e-05, 0.484)","(1e-06, 1.452)",50.0,1.729386
11285,"(1.4e-05, 0.484)","(1e-06, 1.452)",60.0,1.880828
11286,"(1.4e-05, 0.484)","(1e-06, 1.452)",70.0,2.033966
11287,"(1.4e-05, 0.484)","(1e-06, 1.452)",80.0,2.198806
11288,"(1.4e-05, 0.484)","(0.0, 1.452)",90.0,2.355
11289,"(1.4e-05, 0.484)","(2e-06, 1.452)",100.0,2.514103
11290,"(1.4e-05, 0.484)","(4e-06, 1.452)",110.0,2.672273
11291,"(1.4e-05, 0.484)","(6e-06, 1.452)",120.0,2.824615
11292,"(1.4e-05, 0.484)","(8e-06, 1.452)",130.0,2.996224
11293,"(1.4e-05, 0.484)","(1.1e-05, 1.452)",140.0,3.155806
11294,"(1.4e-05, 0.484)","(1.4e-05, 1.452)",150.0,3.334091
11295,"(1.4e-05, 0.484)","(1.6e-05, 1.452)",160.0,3.408372
11296,"(1.4e-05, 0.484)","(1.7e-05, 1.452)",170.0,3.285787
11297,"(1.4e-05, 0.484)","(1.8e-05, 1.452)",180.0,3.17087
11298,"(1.4e-05, 0.484)","(1.7e-05, 1.452)",190.0,3.062895
11299,"(1.4e-05, 0.484)","(1.6e-05, 1.452)",200.0,2.961224
11320,"(1e-06, 1.452)","(3.5e-05, 1.848)",10.0,1.127143
11321,"(1e-06, 1.452)","(3.5e-05, 1.848)",20.0,1.278618
11322,"(1e-06, 1.452)","(3.4e-05, 1.848)",30.0,1.439128
11323,"(1e-06, 1.452)","(3.3e-05, 1.848)",40.0,1.589137
11324,"(1e-06, 1.452)","(3.2e-05, 1.848)",50.0,1.74595
11325,"(1e-06, 1.452)","(3.2e-05, 1.848)",60.0,1.902927
11326,"(1e-06, 1.452)","(3.1e-05, 1.848)",70.0,2.064338
11327,"(1e-06, 1.452)","(3e-05, 1.848)",80.0,2.161389
11328,"(1e-06, 1.452)","(3e-05, 1.848)",90.0,2.111463
11329,"(1e-06, 1.452)","(2.9e-05, 1.848)",100.0,2.049338
11330,"(1e-06, 1.452)","(2.9e-05, 1.848)",110.0,1.951329
11331,"(1e-06, 1.452)","(2.8e-05, 1.848)",120.0,1.884785
11332,"(1e-06, 1.452)","(2.7e-05, 1.848)",130.0,1.799706
11333,"(1e-06, 1.452)","(2.7e-05, 1.848)",140.0,1.731136
11334,"(1e-06, 1.452)","(2.6e-05, 1.848)",150.0,1.666758
11335,"(1e-06, 1.452)","(2.6e-05, 1.848)",160.0,1.60617
11336,"(1e-06, 1.452)","(2.5e-05, 1.848)",170.0,1.557487
11337,"(1e-06, 1.452)","(2.5e-05, 1.848)",180.0,1.502965
11338,"(1e-06, 1.452)","(2.4e-05, 1.848)",190.0,1.458922
11339,"(1e-06, 1.452)","(2.4e-05, 1.848)",200.0,1.416746
11340,"(4e-06, 1.452)","(3.5e-05, 1.848)",10.0,1.130417
11341,"(4e-06, 1.452)","(3.5e-05, 1.848)",20.0,1.287619
11342,"(4e-06, 1.452)","(3.4e-05, 1.848)",30.0,1.438333
11343,"(4e-06, 1.452)","(3.3e-05, 1.848)",40.0,1.590837
11344,"(4e-06, 1.452)","(3.2e-05, 1.848)",50.0,1.752174
11345,"(4e-06, 1.452)","(3.2e-05, 1.848)",60.0,1.904911
11346,"(4e-06, 1.452)","(3.1e-05, 1.848)",70.0,2.074677
11347,"(4e-06, 1.452)","(3e-05, 1.848)",80.0,2.199726
11348,"(4e-06, 1.452)","(3e-05, 1.848)",90.0,2.164459
11349,"(4e-06, 1.452)","(2.9e-05, 1.848)",100.0,2.101316
11350,"(4e-06, 1.452)","(2.9e-05, 1.848)",110.0,2.001604
11351,"(4e-06, 1.452)","(2.8e-05, 1.848)",120.0,1.921818
11352,"(4e-06, 1.452)","(2.7e-05, 1.848)",130.0,1.847281
11353,"(4e-06, 1.452)","(2.7e-05, 1.848)",140.0,1.767079
11354,"(4e-06, 1.452)","(2.6e-05, 1.848)",150.0,1.711885
11355,"(4e-06, 1.452)","(2.6e-05, 1.848)",160.0,1.650159
11356,"(4e-06, 1.452)","(2.5e-05, 1.848)",170.0,1.591923
11357,"(4e-06, 1.452)","(2.5e-05, 1.848)",180.0,1.545
11358,"(4e-06, 1.452)","(2.4e-05, 1.848)",190.0,1.492379
11359,"(4e-06, 1.452)","(2.4e-05, 1.848)",200.0,1.457143
11360,"(1.7e-05, 1.452)","(3.5e-05, 1.848)",10.0,1.127404
11361,"(1.7e-05, 1.452)","(3.5e-05, 1.848)",20.0,1.29
11362,"(1.7e-05, 1.452)","(3.4e-05, 1.848)",30.0,1.442399
11363,"(1.7e-05, 1.452)","(3.3e-05, 1.848)",40.0,1.596915
11364,"(1.7e-05, 1.452)","(3.2e-05, 1.848)",50.0,1.750956
11365,"(1.7e-05, 1.452)","(3.2e-05, 1.848)",60.0,1.916108
11366,"(1.7e-05, 1.452)","(3.1e-05, 1.848)",70.0,2.07539
11367,"(1.7e-05, 1.452)","(3e-05, 1.848)",80.0,2.186027
11368,"(1.7e-05, 1.452)","(3e-05, 1.848)",90.0,2.150946
11369,"(1.7e-05, 1.452)","(2.9e-05, 1.848)",100.0,2.074183
11370,"(1.7e-05, 1.452)","(2.9e-05, 1.848)",110.0,1.989025
11371,"(1.7e-05, 1.452)","(2.8e-05, 1.848)",120.0,1.909697
11372,"(1.7e-05, 1.452)","(2.7e-05, 1.848)",130.0,1.824535
11373,"(1.7e-05, 1.452)","(2.7e-05, 1.848)",140.0,1.755843
11374,"(1.7e-05, 1.452)","(2.6e-05, 1.848)",150.0,1.691304
11375,"(1.7e-05, 1.452)","(2.6e-05, 1.848)",160.0,1.639577
11376,"(1.7e-05, 1.452)","(2.5e-05, 1.848)",170.0,1.581667
11377,"(1.7e-05, 1.452)","(2.5e-05, 1.848)",180.0,1.535
11378,"(1.7e-05, 1.452)","(2.4e-05, 1.848)",190.0,1.48267
11379,"(1.7e-05, 1.452)","(2.4e-05, 1.848)",200.0,1.447619
11380,"(2.9e-05, 1.848)","(4.3e-05, 1.848)",10.0,1.112188
11381,"(2.9e-05, 1.848)","(4.4e-05, 1.848)",20.0,1.249912
11382,"(2.9e-05, 1.848)","(4.4e-05, 1.848)",30.0,1.380122
11383,"(2.9e-05, 1.848)","(4.5e-05, 1.848)",40.0,1.517634
11384,"(2.9e-05, 1.848)","(4.4e-05, 1.848)",50.0,1.628179
11385,"(2.9e-05, 1.848)","(4.3e-05, 1.848)",60.0,1.713902
11386,"(2.9e-05, 1.848)","(4.2e-05, 1.848)",70.0,1.741398
11387,"(2.9e-05, 1.848)","(4.2e-05, 1.848)",80.0,1.714601
11388,"(2.9e-05, 1.848)","(4.1e-05, 1.848)",90.0,1.667575
11389,"(2.9e-05, 1.848)","(4e-05, 1.848)",100.0,1.603179
11390,"(2.9e-05, 1.848)","(3.9e-05, 1.848)",110.0,1.542765
11391,"(2.9e-05, 1.848)","(3.8e-05, 1.848)",120.0,1.477634
11392,"(2.9e-05, 1.848)","(3.7e-05, 1.848)",130.0,1.416865
11393,"(2.9e-05, 1.848)","(3.6e-05, 1.848)",140.0,1.367186
11394,"(2.9e-05, 1.848)","(3.6e-05, 1.848)",150.0,1.320122
11395,"(2.9e-05, 1.848)","(3.5e-05, 1.848)",160.0,1.27545
11396,"(2.9e-05, 1.848)","(3.4e-05, 1.848)",170.0,1.232972
11397,"(2.9e-05, 1.848)","(3.3e-05, 1.848)",180.0,1.198288
11398,"(2.9e-05, 1.848)","(3.2e-05, 1.848)",190.0,1.164912
11399,"(2.9e-05, 1.848)","(3.2e-05, 1.848)",200.0,1.132759
11400,"(3.5e-05, 1.848)","(4.4e-05, 1.848)",10.0,1.109155
11401,"(3.5e-05, 1.848)","(4.4e-05, 1.848)",20.0,1.222323
11402,"(3.5e-05, 1.848)","(4.4e-05, 1.848)",30.0,1.333066
11403,"(3.5e-05, 1.848)","(4.5e-05, 1.848)",40.0,1.441078
11404,"(3.5e-05, 1.848)","(4.4e-05, 1.848)",50.0,1.519304
11405,"(3.5e-05, 1.848)","(4.3e-05, 1.848)",60.0,1.554416
11406,"(3.5e-05, 1.848)","(4.2e-05, 1.848)",70.0,1.559771
11407,"(3.5e-05, 1.848)","(4.2e-05, 1.848)",80.0,1.534194
11408,"(3.5e-05, 1.848)","(4.1e-05, 1.848)",90.0,1.48
11409,"(3.5e-05, 1.848)","(4e-05, 1.848)",100.0,1.41988
11410,"(3.5e-05, 1.848)","(3.9e-05, 1.848)",110.0,1.363605
11411,"(3.5e-05, 1.848)","(3.8e-05, 1.848)",120.0,1.310787
11412,"(3.5e-05, 1.848)","(3.7e-05, 1.848)",130.0,1.261087
11413,"(3.5e-05, 1.848)","(3.6e-05, 1.848)",140.0,1.214211
11414,"(3.5e-05, 1.848)","(3.6e-05, 1.848)",150.0,1.176282
11415,"(3.5e-05, 1.848)","(3.5e-05, 1.848)",160.0,1.13393
11416,"(3.5e-05, 1.848)","(3.4e-05, 1.848)",170.0,1.099466
11417,"(3.5e-05, 1.848)","(3.3e-05, 1.848)",180.0,1.066398
11418,"(3.5e-05, 1.848)","(3.2e-05, 1.848)",190.0,1.03463
11419,"(3.5e-05, 1.848)","(3.2e-05, 1.848)",200.0,1.004072
11420,"(3.4e-05, 1.848)","(4.4e-05, 1.848)",10.0,1.106111
11421,"(3.4e-05, 1.848)","(4.4e-05, 1.848)",20.0,1.21549
11422,"(3.4e-05, 1.848)","(4.4e-05, 1.848)",30.0,1.35112
11423,"(3.4e-05, 1.848)","(4.5e-05, 1.848)",40.0,1.441988
11424,"(3.4e-05, 1.848)","(4.4e-05, 1.848)",50.0,1.527795
11425,"(3.4e-05, 1.848)","(4.3e-05, 1.848)",60.0,1.593377
11426,"(3.4e-05, 1.848)","(4.2e-05, 1.848)",70.0,1.598987
11427,"(3.4e-05, 1.848)","(4.2e-05, 1.848)",80.0,1.552357
11428,"(3.4e-05, 1.848)","(4.1e-05, 1.848)",90.0,1.507795
11429,"(3.4e-05, 1.848)","(4e-05, 1.848)",100.0,1.456024
11430,"(3.4e-05, 1.848)","(3.9e-05, 1.848)",110.0,1.390087
11431,"(3.4e-05, 1.848)","(3.8e-05, 1.848)",120.0,1.336648
11432,"(3.4e-05, 1.848)","(3.7e-05, 1.848)",130.0,1.286351
11433,"(3.4e-05, 1.848)","(3.6e-05, 1.848)",140.0,1.238901
11434,"(3.4e-05, 1.848)","(3.6e-05, 1.848)",150.0,1.194036
11435,"(3.4e-05, 1.848)","(3.5e-05, 1.848)",160.0,1.151527
11436,"(3.4e-05, 1.848)","(3.4e-05, 1.848)",170.0,1.116923
11437,"(3.4e-05, 1.848)","(3.3e-05, 1.848)",180.0,1.083709
11438,"(3.4e-05, 1.848)","(3.2e-05, 1.848)",190.0,1.051789
11439,"(3.4e-05, 1.848)","(3.2e-05, 1.848)",200.0,1.021076
11440,"(3.9e-05, 1.848)","(4.4e-05, 1.804)",10.0,1.166053
11441,"(3.9e-05, 1.848)","(4.4e-05, 1.804)",20.0,1.352245
11442,"(3.9e-05, 1.848)","(4.4e-05, 1.804)",30.0,1.583802
11443,"(3.9e-05, 1.848)","(4.5e-05, 1.804)",40.0,1.784054
11444,"(3.9e-05, 1.848)","(4.4e-05, 1.804)",50.0,1.997727
11445,"(3.9e-05, 1.848)","(4.3e-05, 1.804)",60.0,2.176612
11446,"(3.9e-05, 1.848)","(4.2e-05, 1.804)",70.0,2.348929
11447,"(3.9e-05, 1.848)","(4.2e-05, 1.804)",80.0,2.166612
11448,"(3.9e-05, 1.848)","(4.1e-05, 1.804)",90.0,2.024767
11449,"(3.9e-05, 1.848)","(4e-05, 1.804)",100.0,1.898905
11450,"(3.9e-05, 1.848)","(3.9e-05, 1.804)",110.0,1.786379
11451,"(3.9e-05, 1.848)","(3.8e-05, 1.804)",120.0,1.685098
11452,"(3.9e-05, 1.848)","(3.7e-05, 1.804)",130.0,1.60375
11453,"(3.9e-05, 1.848)","(3.6e-05, 1.804)",140.0,1.519286
11454,"(3.9e-05, 1.848)","(3.6e-05, 1.804)",150.0,1.450714
11455,"(3.9e-05, 1.848)","(3.5e-05, 1.804)",160.0,1.387033
11456,"(3.9e-05, 1.848)","(3.4e-05, 1.804)",170.0,1.327698
11457,"(3.9e-05, 1.848)","(3.3e-05, 1.804)",180.0,1.279231
11458,"(3.9e-05, 1.848)","(3.2e-05, 1.804)",190.0,1.226782
11459,"(3.9e-05, 1.848)","(3.2e-05, 1.804)",200.0,1.183654
11460,"(4e-05, 1.848)","(4.4e-05, 1.804)",10.0,1.164643
11461,"(4e-05, 1.848)","(4.4e-05, 1.804)",20.0,1.347513
11462,"(4e-05, 1.848)","(4.4e-05, 1.804)",30.0,1.572879
11463,"(4e-05, 1.848)","(4.5e-05, 1.804)",40.0,1.774521
11464,"(4e-05, 1.848)","(4.4e-05, 1.804)",50.0,1.959848
11465,"(4e-05, 1.848)","(4.3e-05, 1.804)",60.0,2.153333
11466,"(4e-05, 1.848)","(4.2e-05, 1.804)",70.0,2.304286
11467,"(4e-05, 1.848)","(4.2e-05, 1.804)",80.0,2.125289
11468,"(4e-05, 1.848)","(4.1e-05, 1.804)",90.0,1.986008
11469,"(4e-05, 1.848)","(4e-05, 1.804)",100.0,1.862409
11470,"(4e-05, 1.848)","(3.9e-05, 1.804)",110.0,1.751897
11471,"(4e-05, 1.848)","(3.8e-05, 1.804)",120.0,1.652418
11472,"(4e-05, 1.848)","(3.7e-05, 1.804)",130.0,1.5725
11473,"(4e-05, 1.848)","(3.6e-05, 1.804)",140.0,1.489524
11474,"(4e-05, 1.848)","(3.6e-05, 1.804)",150.0,1.422143
11475,"(4e-05, 1.848)","(3.5e-05, 1.804)",160.0,1.35956
11476,"(4e-05, 1.848)","(3.4e-05, 1.804)",170.0,1.301243
11477,"(4e-05, 1.848)","(3.3e-05, 1.804)",180.0,1.25359
11478,"(4e-05, 1.848)","(3.2e-05, 1.804)",190.0,1.20203
11479,"(4e-05, 1.848)","(3.2e-05, 1.804)",200.0,1.159615
11480,"(2.4e-05, 1.848)","(4.4e-05, 1.804)",10.0,1.12
11481,"(2.4e-05, 1.848)","(4.4e-05, 1.804)",20.0,1.25
11482,"(2.4e-05, 1.848)","(4.4e-05, 1.804)",30.0,1.364562
11483,"(2.4e-05, 1.848)","(4.5e-05, 1.804)",40.0,1.48
11484,"(2.4e-05, 1.848)","(4.4e-05, 1.804)",50.0,1.576695
11485,"(2.4e-05, 1.848)","(4.3e-05, 1.804)",60.0,1.672703
11486,"(2.4e-05, 1.848)","(4.2e-05, 1.804)",70.0,1.6525
11487,"(2.4e-05, 1.848)","(4.2e-05, 1.804)",80.0,1.521983
11488,"(2.4e-05, 1.848)","(4.1e-05, 1.804)",90.0,1.420116
11489,"(2.4e-05, 1.848)","(4e-05, 1.804)",100.0,1.329562
11490,"(2.4e-05, 1.848)","(3.9e-05, 1.804)",110.0,1.248448
11491,"(2.4e-05, 1.848)","(3.8e-05, 1.804)",120.0,1.175294
11492,"(2.4e-05, 1.848)","(3.7e-05, 1.804)",130.0,1.11625
11493,"(2.4e-05, 1.848)","(3.6e-05, 1.804)",140.0,1.055
11494,"(2.4e-05, 1.848)","(3.6e-05, 1.804)",150.0,1.005
11495,"(2.4e-05, 1.848)","(3.5e-05, 1.804)",160.0,0.958462
11496,"(2.4e-05, 1.848)","(3.4e-05, 1.804)",170.0,-0.085
11497,"(2.4e-05, 1.848)","(3.3e-05, 1.804)",180.0,-1.121746
11498,"(2.4e-05, 1.848)","(3.2e-05, 1.804)",190.0,-1.163783
11499,"(2.4e-05, 1.848)","(3.2e-05, 1.804)",200.0,-1.200529
11500,"(4.3e-05, 1.804)","(3.8e-05, 2.244)",10.0,1.153654
11501,"(4.3e-05, 1.804)","(3.8e-05, 2.244)",20.0,1.328889
11502,"(4.3e-05, 1.804)","(3.6e-05, 2.244)",30.0,1.529872
11503,"(4.3e-05, 1.804)","(3.4e-05, 2.244)",40.0,1.713813
11504,"(4.3e-05, 1.804)","(3.2e-05, 2.244)",50.0,1.887698
11505,"(4.3e-05, 1.804)","(3.1e-05, 2.244)",60.0,2.047586
11506,"(4.3e-05, 1.804)","(2.9e-05, 2.244)",70.0,2.155909
11507,"(4.3e-05, 1.804)","(2.8e-05, 2.244)",80.0,2.002373
11508,"(4.3e-05, 1.804)","(2.7e-05, 2.244)",90.0,1.867698
11509,"(4.3e-05, 1.804)","(2.7e-05, 2.244)",100.0,1.748507
11510,"(4.3e-05, 1.804)","(2.6e-05, 2.244)",110.0,1.642183
11511,"(4.3e-05, 1.804)","(2.5e-05, 2.244)",120.0,1.55745
11512,"(4.3e-05, 1.804)","(2.5e-05, 2.244)",130.0,1.470032
11513,"(4.3e-05, 1.804)","(2.4e-05, 2.244)",140.0,1.399512
11514,"(4.3e-05, 1.804)","(2.3e-05, 2.244)",150.0,1.334357
11515,"(4.3e-05, 1.804)","(2.3e-05, 2.244)",160.0,1.273933
11516,"(4.3e-05, 1.804)","(2.2e-05, 2.244)",170.0,1.217703
11517,"(4.3e-05, 1.804)","(2e-05, 2.244)",180.0,1.17178
11518,"(4.3e-05, 1.804)","(2e-05, 2.244)",190.0,1.122172
11519,"(4.3e-05, 1.804)","(1.9e-05, 2.244)",200.0,1.081373
11520,"(4.5e-05, 1.804)","(3.8e-05, 2.244)",10.0,1.140729
11521,"(4.5e-05, 1.804)","(3.8e-05, 2.244)",20.0,1.307919
11522,"(4.5e-05, 1.804)","(3.6e-05, 2.244)",30.0,1.494934
11523,"(4.5e-05, 1.804)","(3.4e-05, 2.244)",40.0,1.656471
11524,"(4.5e-05, 1.804)","(3.2e-05, 2.244)",50.0,1.81371
11525,"(4.5e-05, 1.804)","(3.1e-05, 2.244)",60.0,1.952609
11526,"(4.5e-05, 1.804)","(2.9e-05, 2.244)",70.0,2.037727
11527,"(4.5e-05, 1.804)","(2.8e-05, 2.244)",80.0,1.892203
11528,"(4.5e-05, 1.804)","(2.7e-05, 2.244)",90.0,1.764524
11529,"(4.5e-05, 1.804)","(2.7e-05, 2.244)",100.0,1.651493
11530,"(4.5e-05, 1.804)","(2.6e-05, 2.244)",110.0,1.550634
11531,"(4.5e-05, 1.804)","(2.5e-05, 2.244)",120.0,1.470201
11532,"(4.5e-05, 1.804)","(2.5e-05, 2.244)",130.0,1.387229
11533,"(4.5e-05, 1.804)","(2.4e-05, 2.244)",140.0,1.320244
11534,"(4.5e-05, 1.804)","(2.3e-05, 2.244)",150.0,1.258333
11535,"(4.5e-05, 1.804)","(2.3e-05, 2.244)",160.0,1.200899
11536,"(4.5e-05, 1.804)","(2.2e-05, 2.244)",170.0,1.147432
11537,"(4.5e-05, 1.804)","(2e-05, 2.244)",180.0,1.0975
11538,"(4.5e-05, 1.804)","(2e-05, 2.244)",190.0,1.056515
11539,"(4.5e-05, 1.804)","(1.9e-05, 2.244)",200.0,1.017647
11540,"(3.2e-05, 1.804)","(3.8e-05, 2.244)",10.0,1.183755
11541,"(3.2e-05, 1.804)","(3.8e-05, 2.244)",20.0,1.392844
11542,"(3.2e-05, 1.804)","(3.6e-05, 2.244)",30.0,1.638631
11543,"(3.2e-05, 1.804)","(3.4e-05, 2.244)",40.0,1.902078
11544,"(3.2e-05, 1.804)","(3.2e-05, 2.244)",50.0,2.151471
11545,"(3.2e-05, 1.804)","(3.1e-05, 2.244)",60.0,2.39623
11546,"(3.2e-05, 1.804)","(2.9e-05, 2.244)",70.0,2.584469
11547,"(3.2e-05, 1.804)","(2.8e-05, 2.244)",80.0,2.468475
11548,"(3.2e-05, 1.804)","(2.7e-05, 2.244)",90.0,2.304206
11549,"(3.2e-05, 1.804)","(2.7e-05, 2.244)",100.0,2.158955
11550,"(3.2e-05, 1.804)","(2.6e-05, 2.244)",110.0,2.029507
11551,"(3.2e-05, 1.804)","(2.5e-05, 2.244)",120.0,1.926577
11552,"(3.2e-05, 1.804)","(2.5e-05, 2.244)",130.0,1.82035
11553,"(3.2e-05, 1.804)","(2.4e-05, 2.244)",140.0,1.734878
11554,"(3.2e-05, 1.804)","(2.3e-05, 2.244)",150.0,1.655994
11555,"(3.2e-05, 1.804)","(2.3e-05, 2.244)",160.0,1.582921
11556,"(3.2e-05, 1.804)","(2.2e-05, 2.244)",170.0,1.515
11557,"(3.2e-05, 1.804)","(2e-05, 2.244)",180.0,1.459738
11558,"(3.2e-05, 1.804)","(2e-05, 2.244)",190.0,1.399949
11559,"(3.2e-05, 1.804)","(1.9e-05, 2.244)",200.0,1.35098
11560,"(2.3e-05, 2.244)","(6.3e-05, 1.056)",10.0,1.188333
11561,"(2.3e-05, 2.244)","(6.3e-05, 1.056)",20.0,1.399449
11562,"(2.3e-05, 2.244)","(6.1e-05, 1.056)",30.0,1.657897
11563,"(2.3e-05, 2.244)","(5.9e-05, 1.056)",40.0,1.925652
11564,"(2.3e-05, 2.244)","(5.7e-05, 1.056)",50.0,2.184877
11565,"(2.3e-05, 2.244)","(5.6e-05, 1.056)",60.0,2.388919
11566,"(2.3e-05, 2.244)","(5.4e-05, 1.056)",70.0,2.578139
11567,"(2.3e-05, 2.244)","(5.3e-05, 1.056)",80.0,2.428966
11568,"(2.3e-05, 2.244)","(5.2e-05, 1.056)",90.0,2.264677
11569,"(2.3e-05, 2.244)","(5.1e-05, 1.056)",100.0,2.132927
11570,"(2.3e-05, 2.244)","(5e-05, 1.056)",110.0,2.014364
